full_name,year,inc_decile_p0p10,inc_decile_p10p20,inc_decile_p20p30,inc_decile_p30p40,inc_decile_p40p50,inc_decile_p50p60,inc_decile_p60p70,inc_decile_p70p80,inc_decile_p80p90,inc_decile_p90p100,country_code,total_population,mean_income
Thailand,2011,316,2528,4353,5646,7132,8919,11353,15027,22846,90867,TH,49834840,16899
Thailand,2012,331,2652,4475,5649,7045,8835,11250,14873,23485,94473,TH,50263164,17307
Thailand,2013,341,2732,4706,6114,7687,9629,12161,15808,23928,89240,TH,50701688,17235
Thailand,2014,356,2845,4821,6097,7560,9405,11705,15130,23829,91904,TH,51131068,17365
Thailand,2015,376,3009,5222,6764,8423,10355,12761,16463,25019,89419,TH,51544152,17781
Thailand,2016,374,2988,5207,6743,8418,10350,12828,16757,25775,92068,TH,52045988,18151
Thailand,2017,387,3096,5391,7002,8778,10859,13421,17403,26638,93445,TH,52533220,18642
Thailand,2018,408,3262,5683,7368,9222,11398,14134,18365,28131,95990,TH,53001432,19396
Thailand,2019,436,3492,6045,7783,9620,11809,14557,18794,28411,96176,TH,53447572,19712
Thailand,2020,402,3215,5567,7167,8859,10875,13406,17308,26164,88569,TH,53867832,18153
Timor-Leste,1980,66,531,911,1201,1543,1995,2614,3478,4913,15790,TL,291259,3304
Timor-Leste,1981,69,550,944,1244,1599,2067,2709,3603,5091,16362,TL,296615,3424
Timor-Leste,1982,67,540,926,1220,1569,2028,2658,3535,4995,16052,TL,303091,3359
Timor-Leste,1983,73,583,1000,1318,1695,2191,2870,3818,5395,17339,TL,310660,3628
Timor-Leste,1984,76,607,1041,1372,1764,2280,2988,3975,5616,18048,TL,319474,3777
Timor-Leste,1985,76,610,1046,1379,1773,2291,3003,3994,5643,18136,TL,329330,3795
Timor-Leste,1986,76,608,1043,1376,1768,2286,2995,3985,5630,18093,TL,336612,3786
Timor-Leste,1987,83,661,1134,1495,1921,2484,3255,4330,6117,19660,TL,345753,4114
Timor-Leste,1988,84,674,1156,1525,1960,2534,3320,4417,6240,20055,TL,356160,4197
Timor-Leste,1989,90,723,1241,1636,2103,2718,3562,4739,6695,21516,TL,366921,4502
Timor-Leste,1990,95,764,1310,1727,2220,2870,3760,5002,7068,22713,TL,377644,4753
Timor-Leste,1991,102,818,1404,1850,2379,3075,4029,5360,7573,24337,TL,389765,5093
Timor-Leste,1992,109,876,1502,1981,2546,3291,4313,5737,8106,26051,TL,401715,5451
Timor-Leste,1993,117,939,1611,2124,2730,3529,4625,6153,8693,27936,TL,412571,5846
Timor-Leste,1994,123,984,1687,2224,2860,3696,4844,6443,9103,29256,TL,421433,6122
Timor-Leste,1995,129,1035,1775,2340,3008,3888,5095,6778,9576,30776,TL,427662,6440
Timor-Leste,1996,141,1132,1941,2560,3291,4253,5574,7414,10475,33665,TL,424134,7045
Timor-Leste,1997,146,1170,2006,2645,3400,4396,5760,7662,10826,34791,TL,417951,7280
Timor-Leste,1998,142,1138,1951,2573,3307,4275,5602,7453,10529,33838,TL,410764,7081
Timor-Leste,1999,88,704,1208,1592,2047,2646,3468,4613,6517,20945,TL,404514,4383
Timor-Leste,2000,103,820,1406,1854,2383,3081,4037,5370,7587,24383,TL,400589,5102
Timor-Leste,2001,119,952,1633,2153,2767,3577,4688,6236,8810,28315,TL,407064,5925
Timor-Leste,2002,117,936,1592,2068,2630,3357,4353,5739,8043,25146,TL,415448,5398
Timor-Leste,2003,120,959,1619,2076,2614,3298,4234,5534,7696,23396,TL,425250,5155
Timor-Leste,2004,123,981,1647,2096,2626,3289,4197,5460,7553,22525,TL,435867,5050
Timor-Leste,2005,130,1038,1734,2187,2722,3380,4283,5535,7611,22174,TL,446743,5079
Timor-Leste,2006,161,1285,2138,2674,3306,4071,5119,6571,8978,25509,TL,455825,5981
Timor-Leste,2007,216,1725,2858,3549,4361,5330,6656,8492,11533,31986,TL,465957,7671
Timor-Leste,2008,247,1976,3280,4069,5002,6110,7630,9764,13276,37335,TL,476956,8869
Timor-Leste,2009,279,2231,3705,4579,5606,6823,8488,10849,14723,41453,TL,488605,9874
Timor-Leste,2010,296,2370,3944,4872,5966,7260,9033,11573,15720,44727,TL,501025,10576
Timor-Leste,2011,309,2474,4118,5077,6204,7533,9355,11984,16265,46434,TL,517457,10975
Timor-Leste,2012,311,2488,4142,5091,6202,7506,9292,11889,16109,45966,TL,534326,10900
Timor-Leste,2013,310,2478,4129,5069,6168,7456,9220,11801,15986,45796,TL,551579,10841
Timor-Leste,2014,299,2394,3993,4903,5970,7219,8932,11455,15532,44837,TL,569161,10553
Timor-Leste,2015,276,2208,3682,4519,5500,6647,8220,10536,14279,41160,TL,586909,9703
Timor-Leste,2016,235,1875,3128,3840,4675,5653,6993,8968,12158,35085,TL,605423,8261
Timor-Leste,2017,234,1869,3116,3825,4654,5625,6955,8915,12082,34826,TL,623443,8210
Timor-Leste,2018,231,1849,3082,3780,4596,5550,6857,8782,11894,34206,TL,641389,8083
Timor-Leste,2019,269,2151,3587,4399,5348,6458,7980,10220,13841,39808,TL,660042,9406
Timor-Leste,2020,242,1936,3229,3959,4814,5813,7182,9199,12459,35831,TL,679851,8466
Togo,1980,73,585,994,1295,1647,2071,2700,3669,5721,18452,TG,1182716,3721
Togo,1981,69,553,940,1224,1557,1958,2553,3469,5409,17447,TG,1217527,3518
Togo,1982,63,505,857,1117,1420,1786,2329,3165,4934,15914,TG,1258777,3209
Togo,1983,57,456,775,1009,1283,1614,2104,2859,4458,14377,TG,1304510,2899
Togo,1984,58,468,795,1035,1316,1655,2158,2933,4573,14749,TG,1352583,2974
Togo,1985,60,481,817,1064,1353,1702,2219,3015,4701,15162,TG,1401625,3057
Togo,1986,60,480,815,1062,1351,1698,2214,3009,4691,15131,TG,1445875,3051
Togo,1987,59,469,796,1037,1319,1659,2163,2939,4582,14779,TG,1491436,2980
Togo,1988,61,489,831,1082,1377,1731,2257,3067,4781,15422,TG,1537762,3110
Togo,1989,62,499,848,1104,1405,1766,2303,3129,4879,15736,TG,1584357,3173
Togo,1990,61,488,829,1080,1373,1727,2251,3059,4770,15385,TG,1631133,3102
Togo,1991,59,476,808,1052,1339,1683,2195,2982,4650,14997,TG,1668415,3024
Togo,1992,56,447,760,990,1259,1583,2064,2805,4374,14107,TG,1705052,2845
Togo,1993,47,376,639,832,1058,1330,1734,2357,3674,11851,TG,1743313,2390
Togo,1994,51,409,695,905,1151,1448,1888,2565,4000,12900,TG,1786060,2601
Togo,1995,55,436,741,965,1228,1544,2013,2736,4265,13757,TG,1835313,2774
Togo,1996,57,459,781,1017,1293,1626,2120,2881,4492,14490,TG,1903235,2922
Togo,1997,63,507,862,1122,1428,1796,2341,3181,4960,15997,TG,1979227,3226
Togo,1998,59,475,808,1052,1338,1682,2193,2980,4647,14988,TG,2061248,3022
Togo,1999,58,464,788,1026,1305,1641,2139,2907,4533,14619,TG,2146461,2948
Togo,2000,55,442,752,979,1245,1566,2042,2775,4326,13953,TG,2232527,2813
Togo,2001,54,433,736,958,1218,1532,1998,2715,4232,13652,TG,2304244,2753
Togo,2002,55,439,747,972,1237,1555,2028,2756,4296,13857,TG,2375892,2794
Togo,2003,57,457,776,1010,1285,1616,2107,2863,4464,14398,TG,2448055,2903
Togo,2004,55,437,742,967,1230,1547,2017,2740,4272,13780,TG,2521786,2779
Togo,2005,51,404,687,894,1138,1431,1865,2535,3952,12747,TG,2598143,2570
Togo,2006,50,403,686,893,1136,1428,1862,2530,3945,12724,TG,2675545,2566
Togo,2007,47,374,639,840,1075,1362,1784,2434,3803,12339,TG,2756804,2470
Togo,2008,46,365,628,835,1075,1373,1805,2473,3872,12640,TG,2840866,2511
Togo,2009,45,358,620,833,1080,1390,1835,2524,3961,13006,TG,2926670,2565
Togo,2010,44,353,616,837,1092,1416,1878,2594,4079,13474,TG,3013820,2638
Togo,2011,47,373,657,904,1188,1554,2069,2870,4523,15028,TG,3101626,2921
Togo,2012,47,377,663,905,1189,1549,2060,2835,4429,14382,TG,3191902,2844
Togo,2013,51,406,712,963,1267,1643,2182,2980,4617,14649,TG,3284763,2947
Togo,2014,54,435,762,1022,1345,1738,2305,3125,4802,14882,TG,3380521,3047
Togo,2015,59,473,828,1104,1453,1870,2477,3334,5083,15383,TG,3479566,3206
Togo,2016,59,472,826,1100,1448,1864,2469,3323,5066,15333,TG,3580558,3196
Togo,2017,59,473,827,1103,1451,1868,2474,3331,5078,15367,TG,3684548,3203
Togo,2018,60,484,847,1129,1486,1912,2532,3409,5197,15729,TG,3792428,3279
Togo,2019,62,493,863,1149,1513,1947,2579,3472,5294,16020,TG,3905234,3339
Togo,2020,60,481,841,1121,1476,1900,2516,3387,5164,15629,TG,4023551,3258
Trinidad and Tobago,1980,568,2779,5507,8373,11298,14735,19028,25653,39452,133714,TT,580387,26111
Trinidad and Tobago,1981,590,2890,5726,8706,11748,15322,19786,26674,41023,139039,TT,596555,27150
Trinidad and Tobago,1982,619,3029,6003,9126,12314,16061,20740,27961,43002,145745,TT,612400,28460
Trinidad and Tobago,1983,517,2530,5013,7621,10283,13412,17319,23349,35909,121706,TT,627550,23766
Trinidad and Tobago,1984,460,2252,4462,6783,9153,11938,15416,20783,31963,108332,TT,641732,21154
Trinidad and Tobago,1985,429,2098,4157,6321,8529,11123,14364,19365,29782,100941,TT,654650,19711
Trinidad and Tobago,1986,402,1970,3904,5935,8009,10446,13489,18185,27967,94789,TT,664079,18510
Trinidad and Tobago,1987,372,1819,3605,5480,7395,9644,12454,16791,25823,87520,TT,672906,17090
Trinidad and Tobago,1988,347,1699,3366,5118,6905,9006,11630,15680,24114,81730,TT,681058,15960
Trinidad and Tobago,1989,333,1632,3234,4917,6635,8654,11175,15066,23170,78530,TT,688397,15335
Trinidad and Tobago,1990,343,1682,3333,5067,6837,8917,11515,15524,23875,80917,TT,695237,15801
Trinidad and Tobago,1991,342,1676,3321,5050,6813,8887,11476,15471,23793,80642,TT,706834,15747
Trinidad and Tobago,1992,368,1803,3572,5431,7328,9558,12343,16640,25592,86737,TT,717249,16937
Trinidad and Tobago,1993,369,1805,3577,5439,7339,9572,12361,16664,25628,86862,TT,726922,16962
Trinidad and Tobago,1994,374,1830,3626,5513,7439,9702,12529,16891,25977,88043,TT,736480,17192
Trinidad and Tobago,1995,394,1931,3826,5817,7849,10237,13219,17822,27408,92894,TT,746132,18140
Trinidad and Tobago,1996,399,1952,3868,5880,7935,10349,13364,18017,27708,93910,TT,756182,18338
Trinidad and Tobago,1997,435,2131,4222,6419,8662,11297,14589,19668,30248,102518,TT,765824,20019
Trinidad and Tobago,1998,467,2287,4533,6892,9299,12128,15662,21115,32473,110058,TT,775765,21491
Trinidad and Tobago,1999,490,2398,4752,7224,9748,12713,16418,22134,34040,115370,TT,786783,22529
Trinidad and Tobago,2000,511,2504,4962,7544,10180,13277,17146,23115,35549,120523,TT,799401,23531
Trinidad and Tobago,2001,522,2525,4903,7535,10231,13386,17412,23561,36656,126891,TT,815493,24362
Trinidad and Tobago,2002,546,2719,5334,8175,11120,14517,18778,25290,39300,132969,TT,833295,25875
Trinidad and Tobago,2003,656,3040,5997,8990,12043,15623,20071,27126,42246,146124,TT,851869,28192
Trinidad and Tobago,2004,879,3686,7093,10435,13968,18066,23034,31095,47918,160965,TT,869980,31714
Trinidad and Tobago,2005,916,3699,7018,10314,13877,17933,22973,31196,48488,164339,TT,886783,32075
Trinidad and Tobago,2006,988,4024,7772,11560,15451,19918,25424,34275,52888,179640,TT,902086,35194
Trinidad and Tobago,2007,1032,4218,8159,11965,15926,20496,26046,35059,54490,191810,TT,916424,36920
Trinidad and Tobago,2008,1094,4425,8497,12418,16498,21254,27117,36525,56970,201631,TT,929641,38643
Trinidad and Tobago,2009,1040,4205,8043,11795,15592,20119,25745,34640,53889,182680,TT,941781,35775
Trinidad and Tobago,2010,1092,4421,8405,12285,16192,20744,26422,35346,55103,187662,TT,952996,36767
Trinidad and Tobago,2011,1018,4186,7893,11411,15054,19216,24418,32612,50076,169328,TT,963678,33521
Trinidad and Tobago,2012,1042,4297,8238,11997,15882,20384,25842,34240,51940,171247,TT,973898,34511
Trinidad and Tobago,2013,1165,4737,8962,12793,16709,21201,26661,35288,53544,182835,TT,983448,36390
Trinidad and Tobago,2014,1186,4712,8787,12519,16392,20834,26216,34645,52584,177076,TT,992194,35495
Trinidad and Tobago,2015,1257,5128,9570,13708,17942,22720,28491,37383,56485,189843,TT,1000047,38253
Trinidad and Tobago,2016,1172,4589,8721,12671,16569,20898,26288,34385,51345,173845,TT,1007149,35048
Trinidad and Tobago,2017,1151,4579,8699,12699,16627,20905,26284,34268,50995,172363,TT,1013308,34857
Trinidad and Tobago,2018,1084,4327,8352,12282,16069,20320,25557,33213,49310,163862,TT,1018818,33437
Trinidad and Tobago,2019,1078,4264,8336,12265,16088,20353,25664,33407,49631,161846,TT,1024043,33293
Trinidad and Tobago,2020,982,3884,7594,11173,14656,18541,23379,30432,45212,147435,TT,1029231,30329
Tunisia,1980,176,1411,2375,3018,4135,5363,6556,8680,13622,48231,TN,2982247,9357
Tunisia,1981,178,1425,2398,3047,4176,5416,6620,8764,13755,48702,TN,3101968,9448
Tunisia,1982,169,1352,2275,2891,3961,5138,6280,8315,13049,46202,TN,3232555,8963
Tunisia,1983,169,1352,2275,2890,3960,5136,6278,8312,13045,46188,TN,3370155,8960
Tunisia,1984,171,1366,2298,2920,4002,5190,6343,8399,13181,46670,TN,3509762,9054
Tunisia,1985,170,1364,2296,2917,3997,5184,6336,8389,13166,46615,TN,3648427,9043
Tunisia,1986,164,1309,2201,2851,3890,4971,6082,8059,12622,43241,TN,3784376,8539
Tunisia,1987,171,1370,2302,3037,4127,5201,6368,8446,13200,43750,TN,3918569,8797
Tunisia,1988,170,1357,2276,3056,4138,5146,6306,8369,13055,41857,TN,4051955,8573
Tunisia,1989,170,1363,2285,3120,4209,5167,6337,8417,13105,40637,TN,4187465,8481
Tunisia,1990,184,1474,2470,3427,4608,5587,6858,9115,14165,42479,TN,4327418,9037
Tunisia,1991,182,1455,2462,3399,4526,5546,6875,9136,14084,42960,TN,4470083,9062
Tunisia,1992,187,1493,2551,3506,4621,5724,7166,9522,14560,45178,TN,4619827,9451
Tunisia,1993,182,1452,2507,3429,4472,5603,7085,9412,14274,45052,TN,4773476,9347
Tunisia,1994,177,1419,2475,3367,4345,5508,7035,9344,14054,45121,TN,4927039,9284
Tunisia,1995,174,1389,2448,3314,4229,5425,7001,9297,13867,45289,TN,5078566,9243
Tunisia,1996,179,1431,2554,3438,4389,5609,7224,9574,14258,46669,TN,5230006,9533
Tunisia,1997,185,1477,2668,3572,4562,5807,7465,9873,14681,48161,TN,5375032,9845
Tunisia,1998,189,1508,2756,3670,4690,5947,7630,10070,14951,49158,TN,5515856,10057
Tunisia,1999,196,1568,2899,3839,4909,6201,7939,10458,15503,51088,TN,5655638,10460
Tunisia,2000,200,1600,2993,3944,5045,6348,8113,10665,15786,52136,TN,5795926,10683
Tunisia,2001,215,1719,3167,4166,5305,6662,8475,11091,16337,53065,TN,5924679,11020
Tunisia,2002,220,1762,3202,4205,5330,6681,8462,11025,16161,51619,TN,6053893,10867
Tunisia,2003,236,1885,3381,4434,5596,7001,8830,11455,16712,52479,TN,6185821,11201
Tunisia,2004,254,2032,3599,4713,5923,7398,9291,12003,17429,53799,TN,6322101,11644
Tunisia,2005,264,2109,3692,4827,6043,7534,9424,12123,17523,53158,TN,6463464,11669
Tunisia,2006,277,2219,3869,5044,6318,7869,9833,12652,18264,54276,TN,6615394,12062
Tunisia,2007,292,2338,4062,5281,6619,8234,10279,13228,19072,55514,TN,6771442,12492
Tunisia,2008,302,2418,4185,5427,6805,8458,10548,13577,19550,55734,TN,6926410,12700
Tunisia,2009,311,2487,4289,5546,6959,8639,10764,13857,19930,55641,TN,7073340,12842
Tunisia,2010,322,2573,4422,5704,7161,8882,11056,14235,20449,55903,TN,7207743,13071
Tunisia,2011,314,2513,4312,5537,6919,8554,10616,13635,19496,53120,TN,7324891,12502
Tunisia,2012,331,2647,4535,5798,7211,8887,10997,14090,20053,54450,TN,7425690,12900
Tunisia,2013,343,2743,4693,5976,7398,9090,11214,14333,20304,54942,TN,7516051,13104
Tunisia,2014,360,2883,4924,6246,7696,9428,11599,14788,20850,56224,TN,7603758,13500
Tunisia,2015,369,2953,5037,6365,7809,9538,11699,14880,20882,56110,TN,7693237,13564
Tunisia,2016,369,2956,5041,6370,7815,9545,11709,14892,20899,56157,TN,7780260,13575
Tunisia,2017,372,2974,5073,6409,7864,9604,11781,14984,21028,56503,TN,7877505,13659
Tunisia,2018,378,3021,5153,6511,7988,9756,11967,15221,21360,57395,TN,7978403,13875
Tunisia,2019,376,3006,5128,6479,7949,9709,11909,15147,21257,57118,TN,8074140,13808
Tunisia,2020,334,2670,4555,5756,7062,8625,10580,13456,18884,50741,TN,8160924,12266
Turkey,1980,297,2379,3998,5035,6241,7688,9640,12550,20647,103922,TR,22015918,17240
Turkey,1981,303,2422,4069,5125,6352,7826,9812,12774,21016,105776,TR,22652072,17547
Turkey,1982,304,2432,4086,5146,6379,7858,9853,12827,21104,106219,TR,23317632,17621
Turkey,1983,309,2475,4159,5237,6492,7998,10028,13055,21478,108104,TR,24006506,17934
Turkey,1984,320,2559,4300,5415,6712,8269,10369,13499,22208,111776,TR,24713008,18543
Turkey,1985,325,2598,4366,5499,6816,8397,10529,13707,22550,113500,TR,25433136,18829
Turkey,1986,339,2714,4561,5744,7120,8772,10999,14318,23557,118565,TR,26105426,19669
Turkey,1987,356,2851,4790,6033,7478,9213,11552,15039,24742,124530,TR,26800544,20659
Turkey,1988,361,2891,4856,6101,7551,9292,11640,15121,24803,121668,TR,27516958,20428
Turkey,1989,368,2945,4947,6201,7663,9421,11791,15284,25000,119541,TR,28253468,20316
Turkey,1990,405,3242,5443,6808,8402,10320,12904,16694,27231,126950,TR,29011132,21840
Turkey,1991,405,3243,5445,6796,8376,10278,12841,16580,26973,122622,TR,29786400,21356
Turkey,1992,425,3400,5706,7107,8749,10726,13390,17257,28002,124152,TR,30577068,21891
Turkey,1993,458,3661,6144,7638,9391,11504,14350,18461,29882,129236,TR,31387048,23072
Turkey,1994,428,3425,5746,7130,8756,10718,13359,17157,27704,116892,TR,32219874,21131
Turkey,1995,455,3637,6102,7573,9288,11339,14099,18105,29248,123922,TR,33075148,22377
Turkey,1996,477,3815,6401,7945,9733,11853,14701,18875,30506,129787,TR,33932472,23409
Turkey,1997,503,4024,6752,8382,10256,12458,15414,19789,31997,136680,TR,34801448,24625
Turkey,1998,501,4007,6724,8347,10202,12362,15259,19587,31684,135884,TR,35684512,24456
Turkey,1999,468,3741,6277,7794,9515,11502,14163,18178,29418,126663,TR,36587508,22772
Turkey,2000,492,3935,6603,8199,9998,12058,14814,19011,30779,133034,TR,37512612,23892
Turkey,2001,438,3507,5885,7308,8902,10711,13128,16846,27285,118383,TR,38407496,21239
Turkey,2002,469,3751,6293,7817,9511,11417,13963,17915,29028,126421,TR,39347332,22659
Turkey,2003,514,4109,6855,8380,10085,12169,14956,18958,30136,130644,TR,40306456,23681
Turkey,2004,566,4528,7630,9466,11440,13799,16865,21205,33715,136100,TR,41250412,25532
Turkey,2005,646,5167,8715,10874,13204,15888,19229,23914,37213,139261,TR,42162892,27411
Turkey,2006,722,5775,9640,11785,14166,16855,20329,25227,39003,142475,TR,43061940,28598
Turkey,2007,749,5988,10046,12330,14765,17625,21438,26480,40379,143800,TR,43923128,29360
Turkey,2008,722,5773,9654,11852,14339,17053,20410,25202,38877,144838,TR,44776904,28872
Turkey,2009,613,4907,8171,10089,12188,14590,17727,22021,34243,134254,TR,45663444,25880
Turkey,2010,711,5686,9426,11456,13615,16204,19290,23699,37021,144098,TR,46602380,28120
Turkey,2011,787,6296,10429,12515,14835,17530,21069,26108,40992,159709,TR,47562720,31027
Turkey,2012,799,6394,10623,12893,15248,17983,21513,26757,41955,163795,TR,48559584,31796
Turkey,2013,904,7232,11967,14285,16815,19649,23426,28451,44130,172702,TR,49588252,33956
Turkey,2014,1011,8091,12299,12915,15677,20706,24414,28597,44250,179966,TR,50648932,34793
Turkey,2015,1030,8239,12518,13129,15931,21059,24845,29122,45239,188403,TR,51742260,35952
Turkey,2016,1077,8618,13059,13587,16439,21738,25590,29893,46390,206853,TR,52870860,38324
Turkey,2017,786,6286,10682,13475,16519,20260,25247,32351,53577,220610,TR,54052760,39979
Turkey,2018,744,5951,10037,12688,15509,18879,23328,30166,50400,212810,TR,55235336,38051
Turkey,2019,716,5728,9839,12547,15446,18971,23687,30839,51411,202395,TR,56342380,37158
Turkey,2020,714,5709,9806,12505,15394,18908,23608,30736,51238,201715,TR,57324648,37033
Turkmenistan,1980,274,2190,3734,4841,6125,7697,10031,13455,19452,63561,TM,1355187,13136
Turkmenistan,1981,266,2126,3624,4699,5945,7471,9736,13060,18881,61695,TM,1397275,12750
Turkmenistan,1982,258,2063,3516,4559,5767,7249,9446,12671,18318,59855,TM,1441328,12370
Turkmenistan,1983,250,2000,3410,4421,5593,7030,9161,12288,17765,58048,TM,1487082,11997
Turkmenistan,1984,242,1940,3307,4288,5424,6817,8884,11917,17228,56294,TM,1533619,11634
Turkmenistan,1985,235,1881,3207,4158,5260,6612,8616,11557,16708,54594,TM,1580089,11283
Turkmenistan,1986,228,1824,3110,4032,5101,6411,8354,11206,16201,52936,TM,1625794,10940
Turkmenistan,1987,221,1768,3014,3908,4944,6214,8098,10862,15704,51313,TM,1669795,10605
Turkmenistan,1988,240,1924,3279,4252,5379,6761,8811,11818,17086,55828,TM,1714304,11538
Turkmenistan,1989,221,1770,3018,3913,4951,6222,8108,10876,15724,51380,TM,1762263,10618
Turkmenistan,1990,299,2395,4083,5295,6698,8419,10970,14715,21274,69515,TM,1814802,14366
Turkmenistan,1991,276,2212,3770,4889,6185,7773,10130,13588,19644,64187,TM,1866457,13265
Turkmenistan,1992,225,1802,3071,3982,5038,6332,8251,11068,16001,52283,TM,1924921,10805
Turkmenistan,1993,224,1789,3050,3955,5003,6288,8194,10991,15890,51922,TM,1987157,10731
Turkmenistan,1994,177,1419,2419,3136,3968,4987,6498,8717,12602,41177,TM,2049830,8510
Turkmenistan,1995,160,1278,2179,2826,3575,4493,5855,7853,11354,37099,TM,2111521,7667
Turkmenistan,1996,168,1343,2290,2969,3756,4721,6152,8252,11930,38981,TM,2169695,8056
Turkmenistan,1997,143,1145,1952,2531,3202,4024,5244,7034,10169,33227,TM,2228513,6867
Turkmenistan,1998,150,1200,2046,2653,3356,4218,5496,7373,10659,34827,TM,2287369,7198
Turkmenistan,1999,172,1373,2342,3038,3846,4837,6306,8463,12237,40020,TM,2344632,8263
Turkmenistan,2000,176,1405,2397,3113,3946,4968,6484,8710,12600,41279,TM,2399346,8508
